asin,product_title,product_price,product_original_price,currency,product_star_rating,product_num_ratings,product_url,product_photo,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,product_availability,climate_pledge_friendly,sales_volume,delivery,has_variations,unit_price,unit_count,coupon_text
B09478TZZY,"Samsung Galaxy S21 5G, US Version, 128GB, Phantom Violet - AT&amp;T (Renewed)",$209.95,,USD,4,1729,https://www.amazon.com/dp/B09478TZZY,https://m.media-amazon.com/images/I/61uhL-Bb4xL._AC_UY654_FMwebp_QL65_.jpg,5,$164.95,False,False,False,,True,More Buying Choices,"FREE delivery Sep 23 - 25 Or fastest delivery Tomorrow, Sep 20",True,,,
B0CHH83K3W,Total by Verizon Motorola Moto g Pure Locked 32GB 4000 mAh Battery 13 MP Dual Camera System 6.5&quot; Max Vision HD+ Display Blue,$49.65,,USD,3.9,292,https://www.amazon.com/dp/B0CHH83K3W,https://m.media-amazon.com/images/I/71zGrrAe5NL._AC_UY654_FMwebp_QL65_.jpg,4,$49.27,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B086W923PZ,"D1005 Cordless Phone for Home, ECO Technology, Caller ID, Speakerphone(Single Pack, Black)",$27.98,$32.98,USD,3.8,1414,https://www.amazon.com/dp/B086W923PZ,https://m.media-amazon.com/images/I/616ag2UCB2L._AC_UY654_FMwebp_QL65_.jpg,1,$27.98,False,False,True,,False,50+ bought in past month,"FREE delivery Wed, Sep 25 on $35 of items shipped by Amazon",False,,,
B0D5PFR7DK,Moto G Stylus 5G | 2024 | Unlocked | Made for US 8/256GB | 50MP Camera | Scarlet Wave,$399.99,,USD,4.3,48,https://www.amazon.com/dp/B0D5PFR7DK,https://m.media-amazon.com/images/I/61rBSOO7ZgL._AC_UY654_FMwebp_QL65_.jpg,2,$335.99,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0D8VXV8RM,Kids Smart Phone Toys Cell Phone for Boys Girls Toddlers Baby Childrens 3-8 Years Old with Camera Touchscreen for Birthday,$39.99,,USD,4.4,31,https://www.amazon.com/dp/B0D8VXV8RM,https://m.media-amazon.com/images/I/71iZUTKRAYL._AC_UY654_FMwebp_QL65_.jpg,1,$39.99,False,False,True,,False,,"FREE delivery Tue, Sep 24",False,,,Save 30% with coupon
B0CH964JZ8,LIVELY Jitterbug Smart4 Smartphone for Seniors - Cell Phone for Seniors - Not Compatible with Other Wireless Carriers - Must Be Activated Phone Plan,$71.99,$119.99,USD,4,1857,https://www.amazon.com/dp/B0CH964JZ8,https://m.media-amazon.com/images/I/71x1ELFnzoL._AC_UY654_FMwebp_QL65_.jpg,3,$65.35,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0B4F4DH6H,"Panasonic Expandable Corded Phone System, Bluetooth Pairing for Wireless Headphones and Hearing Aids, Smart Call Block, KX-TGF892B (Black), 2 Cordless + 1 Corded Handset (Pack of 1)",$114.28,$129.99,USD,4.2,539,https://www.amazon.com/dp/B0B4F4DH6H,https://m.media-amazon.com/images/I/81NZF6RWxNL._AC_UY654_FMwebp_QL65_.jpg,2,$41.84,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0D6Z95D5K,Motorola Moto G04 XT2421-2 (Dual Sim) Factory GSM Unlocked | 4+128GB | 6.56&quot; 90Hz LCD Display | 16MP Camera | International Model - (Green),$119.99,,USD,5,1,https://www.amazon.com/dp/B0D6Z95D5K,https://m.media-amazon.com/images/I/61LVZ8Z1UWL._AC_UY654_FMwebp_QL65_.jpg,1,$119.99,False,False,True,,False,,"FREE delivery Wed, Sep 25",True,,,
B0C9LPCS42,"Nothing Phone (2) - 512 GB + 12 GB Ram, Glyph Interface, OS 2.0, 50 MP Dual Camera,OIS, 6.7” LTPO OLED Display, 4700mAh Battery, Water Resistant IP54, LTE, GSM only, Android Phone, Dark Grey",$689.99,,USD,4.5,224,https://www.amazon.com/dp/B0C9LPCS42,https://m.media-amazon.com/images/I/71x5ntU43-L._AC_UY654_FMwebp_QL65_.jpg,6,$640.28,False,False,False,,False,More Buying Choices,FREE delivery,True,,,
B0B4F4DH6H,"Panasonic Expandable Corded Phone System, Bluetooth Pairing for Wireless Headphones and Hearing Aids, Smart Call Block, KX-TGF892B (Black), 2 Cordless + 1 Corded Handset (Pack of 1)",$114.28,$129.99,USD,4.2,539,https://www.amazon.com/dp/B0B4F4DH6H,https://m.media-amazon.com/images/I/81NZF6RWxNL._AC_UY654_FMwebp_QL65_.jpg,2,$41.84,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0D6Z95D5K,Motorola Moto G04 XT2421-2 (Dual Sim) Factory GSM Unlocked | 4+128GB | 6.56&quot; 90Hz LCD Display | 16MP Camera | International Model - (Green),$119.99,,USD,5,1,https://www.amazon.com/dp/B0D6Z95D5K,https://m.media-amazon.com/images/I/61LVZ8Z1UWL._AC_UY654_FMwebp_QL65_.jpg,1,$119.99,False,False,True,,False,,"FREE delivery Wed, Sep 25",True,,,
B0C9LPCS42,"Nothing Phone (2) - 512 GB + 12 GB Ram, Glyph Interface, OS 2.0, 50 MP Dual Camera,OIS, 6.7” LTPO OLED Display, 4700mAh Battery, Water Resistant IP54, LTE, GSM only, Android Phone, Dark Grey",$689.99,,USD,4.5,224,https://www.amazon.com/dp/B0C9LPCS42,https://m.media-amazon.com/images/I/71x5ntU43-L._AC_UY654_FMwebp_QL65_.jpg,6,$640.28,False,False,False,,False,More Buying Choices,FREE delivery,True,,,
B0CY8Q7V4S,Samsung Galaxy A35 5G A356E 128GB Dual-SIM GSM Unlocked Android Smartphone (Latin Variant/US Compatible LTE) - Awesome Ice Blue,$255.00,,USD,4.2,51,https://www.amazon.com/dp/B0CY8Q7V4S,https://m.media-amazon.com/images/I/614c+lTK3iL._AC_UY654_FMwebp_QL65_.jpg,11,$244.97,False,False,True,Only 19 left in stock - order soon.,False,100+ bought in past month,"FREE delivery Tue, Sep 24 Only 19 left in stock - order soon.",False,,,
B07ZR9YHPY,Vtech AT2909/CL2909 Corded Speakerphone,$34.67,,USD,4.2,290,https://www.amazon.com/dp/B07ZR9YHPY,https://m.media-amazon.com/images/I/51qqKWpMowL._AC_UY654_FMwebp_QL65_.jpg,22,$13.98,False,False,True,,False,100+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0D7HWR5QG,"Google Pixel 9 Pro XL - Unlocked Android Smartphone with Gemini, Triple Rear Camera System, 24-Hour Battery, and 6.8&quot; Super Actua Display - Obsidian - 256 GB","$1,199.00",,USD,4.3,41,https://www.amazon.com/dp/B0D7HWR5QG,https://m.media-amazon.com/images/I/71NRTIgZjXL._AC_UY654_FMwebp_QL65_.jpg,3,"$1,151.04",False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B0CV73SG4Z,"SAMSUNG Galaxy S24 Ultra 5G S9280 Physical Dual SIM 512GB 12GB RAM AI Smartphone, Factory Unlocked, Global Model, Long Battery Life - Titanium Violet",$993.90,,USD,4.3,43,https://www.amazon.com/dp/B0CV73SG4Z,https://m.media-amazon.com/images/I/418KI8X9QBL._AC_UY545_FMwebp_QL65_.jpg,1,$993.90,False,False,False,,False,200+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B003DNSA6M,"XBLUE Add-on Phone for X16 Office Phone System (XB1670-00, Charcoal)",$199.99,,USD,4.3,115,https://www.amazon.com/dp/B003DNSA6M,https://m.media-amazon.com/images/I/71BajYPz44L._AC_UY654_FMwebp_QL65_.jpg,2,$69.94,False,False,False,,False,More Buying Choices,"FREE delivery Thu, Sep 26 Or fastest delivery Tomorrow, Sep 20",False,,,
B0DCFYC1N9,K60 Unlocked 5G Smart Phone 2024 Android 13 Cell Phone 8GB+256GB 8-Core Smart Phones 6.7&quot; HD Screen 24MP+64MP Camera 6800mAh Battery Standby 5G Dual SIM Cell Phone with Android Phone (Azure),$99.99,,USD,3.5,7,https://www.amazon.com/dp/B0DCFYC1N9,https://m.media-amazon.com/images/I/61EB8lWr4HL._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,,False,,"FREE delivery Wed, Sep 25",False,,,
B08CHRHFRL,Samsung Galaxy A01 16GB BLACK VERIZON (Renewed),$57.00,$79.90,USD,3.9,359,https://www.amazon.com/dp/B08CHRHFRL,https://m.media-amazon.com/images/I/51fVGMJhmyL._AC_UY654_FMwebp_QL65_.jpg,25,$49.00,False,False,True,,True,100+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B08XJVZT4R,"OnePlus Nord N10 5G Unlocked, Midnight Ice​, 6GB RAM + 128GB storage, US Version (Renewed)",$128.00,,USD,4,320,https://www.amazon.com/dp/B08XJVZT4R,https://m.media-amazon.com/images/I/51xqHF63nsL._AC_UY654_FMwebp_QL65_.jpg,4,$119.90,False,False,True,Only 13 left in stock - order soon.,True,More Buying Choices,"FREE delivery Thu, Sep 26 Only 13 left in stock - order soon.",True,,,
B07RBMP5V4,"Sangyn Retro Wall Phones for Landline with Mechanical Ringer Corded Telephone Wall Mounted with Indicator Waterproof Old Style Landline Phones for Home Kitchen, Red",$34.98,$38.98,USD,4,1645,https://www.amazon.com/dp/B07RBMP5V4,https://m.media-amazon.com/images/I/6157M+vjC-L._AC_UY654_FMwebp_QL65_.jpg,1,$34.98,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0BCF3YGGF,"Samsung Galaxy S22 5G (128GB, 8GB) 6.2&quot; 120Hz, 50MP 4K Camera (Fully Unlocked, US &amp; Global) S901U1 (w/ 25W Super Fast Charge Cube, Black)(Renewed)",$249.99,$270.00,USD,4.1,142,https://www.amazon.com/dp/B0BCF3YGGF,https://m.media-amazon.com/images/I/61WIscqToHL._AC_UY654_FMwebp_QL65_.jpg,11,$219.00,False,False,False,,False,200+ bought in past month,"FREE delivery Mon, Sep 23",False,,,
B08PMLLQ6P,"SAMSUNG Galaxy A71 5G (128GB, 6GB) 6.7&quot; AMOLED+, Snapdragon 765G, 4500mAh Battery, Global 5G Volte GSM AT&amp;T Unlocked (T-Mobile, Metro, Straight Talk) US Warranty A716U (Prism Cube Black)",$229.72,,USD,3.4,186,https://www.amazon.com/dp/B08PMLLQ6P,https://m.media-amazon.com/images/I/61kx4uQ9c-L._AC_UY654_FMwebp_QL65_.jpg,6,$125.99,False,False,False,,False,50+ bought in past month,FREE delivery,False,,,
B07CCNTHYH,"Alcatel 1 5033J Unlocked Smartphone Dual Sim 5&quot; 18:9 Display, Android Oreo (Go Edition), 8MP Rear Camera, 4G LTE - Works Worldwide &amp; in The U.S GSM Carriers -Black",$59.99,$62.99,USD,3.8,161,https://www.amazon.com/dp/B07CCNTHYH,https://m.media-amazon.com/images/I/61ZgKHZPnnL._AC_UY654_FMwebp_QL65_.jpg,4,$39.00,False,False,True,Only 11 left in stock - order soon.,False,Typical: ,"FREE delivery Tue, Sep 24 Only 11 left in stock - order soon.",False,,,
B0BJH9DSDV,SIMBROS Unlocked FLIP 4 AT&amp;T SMARTFLIP IV U102AA 4G 4GB Phone -Works with AT&amp;T T-Mobile &amp; Cricket -NOT Good for VERIZON Simkey,$69.99,,USD,3.5,77,https://www.amazon.com/dp/B0BJH9DSDV,https://m.media-amazon.com/images/I/31jhBe53zjL._AC_UY436_FMwebp_QL65_.jpg,3,$49.99,False,False,True,,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,"FREE delivery Tue, Sep 24",False,,,
B0D41Q7FBN,"DOOGEE N55 Plus Android 14 Cell Phone Unlocked(2024), 20GB+128GB/TF 1TB, 5150mAh Battery Octa-Core Unlocked Phone, 6.56&quot;+90Hz Display, Dual Camera/Dual SIM 4G Smartphones with Face ID &amp; OTG(Black)",$199.99,,USD,4.2,15,https://www.amazon.com/dp/B0D41Q7FBN,https://m.media-amazon.com/images/I/71kufvSx0nL._AC_UY654_FMwebp_QL65_.jpg,2,$101.15,False,False,True,Only 2 left in stock - order soon.,False,More Buying Choices,"FREE delivery Tue, Sep 24 Only 2 left in stock - order soon.",False,,,
B09P3LLRGG,"It can Edit 9 one Touch Memory Speed Dialing and Images, Elderly Image Phone, Phone for Patients with Alzheimer&#x27;s Disease and Enlarged Phone for Patients with Hearing Impairment",$29.99,,USD,3.9,284,https://www.amazon.com/dp/B09P3LLRGG,https://m.media-amazon.com/images/I/71BAGZprHhL._AC_UY654_FMwebp_QL65_.jpg,2,$21.99,False,False,True,,False,200+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0D8PN6CPQ,"TOCOL 3 in 1 Magnetic for iPhone 16 Case, Upgraded Full Camera Protection, Compatible with Magsafe, 16FT Drop Protection, Translucent Matte Back Bumper Phone Cover 6.1-Inch（Black）",$14.99,$24.99,USD,4.6,4022,https://www.amazon.com/dp/B0D8PN6CPQ,https://m.media-amazon.com/images/I/71z-pv9TbiL._AC_UY654_FMwebp_QL65_.jpg,1,$14.99,False,False,True,,True,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0D3F44F6B,"TONEOF 66&quot; Automatic Tripod,Auto-Open Phone Tripod Stand with Magnetic Rechargable Remote,360° Vertical &amp; Horizontal Rotatable Travel Tripod,Stable Cell Phone Tripod for iPhone/Android（Black）",$34.99,,USD,4.7,123,https://www.amazon.com/dp/B0D3F44F6B,https://m.media-amazon.com/images/I/61o5ZVjZSKL._AC_UY654_FMwebp_QL65_.jpg,1,$34.99,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0CJ8YT4K5,"Power Charger, 3-in-1 65W GaN Type C Charger, Fast Charging Wall Charger,All-Round Protection USB C Charger Block for Nothing Phone and iPad Pro, iPhone 12/13/14/15,Galaxy S",$39.00,,USD,4.6,47,https://www.amazon.com/dp/B0CJ8YT4K5,https://m.media-amazon.com/images/I/51ZXtloQIKL._AC_UY654_FMwebp_QL65_.jpg,1,$39.00,False,False,True,,False,50+ bought in past month,"FREE delivery Thu, Sep 26 Or fastest delivery Wed, Sep 25",False,,,
B0D1CWR48M,"Prepaid USA SIM Card, 25GB/365 Day, 4G LTE &amp; 5G on Verizon, T Mobile &amp; ATT, Data Only SIM Card for Unlocked IoT Device, Compatible with Cell Phones, GPS Tracker, Security, Trail Camera",$139.00,,USD,4.7,4,https://www.amazon.com/dp/B0D1CWR48M,https://m.media-amazon.com/images/I/61mi7j7-t9L._AC_UY654_FMwebp_QL65_.jpg,1,$139.00,False,False,True,,False,,"FREE delivery Tue, Sep 24",False,,,Save $30.00 with coupon
B0D3WTGSJY,"Ring Light [3 Color, 5 Brightness &amp; Timer] 3.5&#x27;&#x27; Small Video Conference Lighting Clip On Monitor Laptop iPad Phone, USB Plug Dimmable Selfie Light for Working, Meeting, YouTube/TikTok Content Creator",$15.99,,USD,4.4,82,https://www.amazon.com/dp/B0D3WTGSJY,https://m.media-amazon.com/images/I/71MLuUdsMXL._AC_UY654_FMwebp_QL65_.jpg,1,$15.99,False,False,True,,False,500+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0DDY54XPY,"UMIDIGI F3 (8GB+128GB) Unlocked Cell Phone, NFC, Android11, 6.7inch HD Full Screen, 5150mAh Battery, Smartphone with 48MP AI Triple Camera, 18W Fast Charging, Dual SIM",$135.99,,USD,3.6,104,https://www.amazon.com/dp/B0DDY54XPY,https://m.media-amazon.com/images/I/71gIEgKhF2L._AC_UY654_FMwebp_QL65_.jpg,1,$135.99,False,False,True,,False,,"FREE delivery Wed, Sep 25",False,,,
B0D5CVTSZ1,"Magnetic Neck Mount for Phones, Hands Free POV/Vlog Selfie Mount Flexible Neck Phone Holder for Recording, Magnetic Phone Chest Mount for iPhone 15 14 13 12 Seires and All Smartphones",$27.49,$29.94,USD,4.6,38,https://www.amazon.com/dp/B0D5CVTSZ1,https://m.media-amazon.com/images/I/61lw9wxB-cL._AC_UY654_FMwebp_QL65_.jpg,1,$27.49,False,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,Save 20% with coupon
B0CZ3YPSRX,"Gimbal Stabilizer for Smartphone, 3-Axis Phone Gimbal Portable and Foldable with AI Tracking Sensor Magnetic Fill Light, Gimbal Stabilizer for iPhone &amp; Android, Phone stabilizer for Video Recording",$99.99,,USD,4.7,8,https://www.amazon.com/dp/B0CZ3YPSRX,https://m.media-amazon.com/images/I/61IjchOk4qL._AC_UY654_FMwebp_QL65_.jpg,1,$99.99,False,False,True,,False,,"FREE delivery Thu, Sep 26",False,,,Save 50% with coupon
B0CHB24KQJ,"[True Military-Grade] Car Phone Holder【2024 Stronger Suction &amp; Clip】 Universal Cell Phone Holder for Car Mount for Dashboard Windshield Air Vent Long Arm Cell Phone Car Mount Thick Case,Purple",$39.99,$45.99,USD,4.4,2589,https://www.amazon.com/dp/B0CHB24KQJ,https://m.media-amazon.com/images/I/71IIY6rCO6L._AC_UY654_FMwebp_QL65_.jpg,1,$39.99,False,False,True,,False,50+ bought in past month,"FREE delivery Tue, Sep 24",False,,,
B01LXOPZ4W,"Wall Mount Cell Phone Charging Shelf | Multi-Device Station with 8 Ports | Compatible with Apple iPhone, iPad, Samsung, Android, Tablets and More! (18&quot; x 9&quot;)",$273.00,,USD,4.1,45,https://www.amazon.com/dp/B01LXOPZ4W,https://m.media-amazon.com/images/I/51e214+16mL._AC_UY654_FMwebp_QL65_.jpg,1,$273.00,False,False,False,,False,,FREE delivery Sep 25 - 30,False,,,
B0CXPJK7F7,"Sensyne 92&quot; Cell Phone Tripod, Selfie Stick Tripod with 16.5&quot; Flexible Gooseneck, Overhead Phone Stand for Video Recording, Photography, Compatible with Phone, Camera",$29.99,,USD,4.6,29066,https://www.amazon.com/dp/B0CXPJK7F7,https://m.media-amazon.com/images/I/51uf1i2zNxL._AC_UY654_FMwebp_QL65_.jpg,1,$29.99,True,False,True,,False,300+ bought in past month,"FREE delivery Tue, Sep 24 on $35 of items shipped by Amazon",False,,,
B0CQ237PFS,"Portable Charger 33800mAh USB C Power Bank with Built-in Cables &amp; AC Wall Plug,25W Fast Charging+QC 4.0 Phone Charger,4 Output LCD Display Battery Pack Compatible with iPhone15/14,Samsung,Android etc",$45.95,$69.95,USD,4.4,672,https://www.amazon.com/dp/B0CQ237PFS,https://m.media-amazon.com/images/I/71g5p67gJmL._AC_UY654_FMwebp_QL65_.jpg,1,$45.95,False,False,True,,False,3K+ bought in past month,"FREE delivery Tue, Sep 24",False,,,Save 20% with coupon
